223.95826721191406,33.670684814453125
242.5703887939453,33.89252853393555
1136.8555908203125,33.77793502807617
168.1117706298828,38.46047592163086
178.35462951660156,37.75921630859375
187.70724487304688,37.66165542602539
203.69520568847656,38.07575988769531
218.61557006835938,38.03271484375
232.53692626953125,38.199615478515625
237.62564086914062,38.242271423339844
247.64532470703125,38.20111846923828
270.0672912597656,38.411399841308594
308.93438720703125,38.245052337646484
323.3656311035156,38.140174865722656
332.6432189941406,38.04708480834961
1128.3411865234375,38.27557373046875
1145.50830078125,37.97895812988281
1149.4111328125,38.42816162109375
1167.6204833984375,38.41831588745117
1249.8902587890625,38.506866455078125
225.65318298339844,41.742122650146484
307.13665771484375,83.28987884521484
253.80575561523438,94.24002838134766
1168.553466796875,96.19734954833984
286.98468017578125,99.22798919677734
1173.8480224609375,98.84220886230469
1172.9215087890625,104.88127136230469
1127.514892578125,143.5955352783203
1166.248046875,147.80638122558594
1163.7603759765625,152.72796630859375
1127.6566162109375,155.02215576171875
1237.0648193359375,155.91078186035156
333.22491455078125,180.00930786132812
1264.9312744140625,184.57449340820312
379.7611083984375,187.75491333007812
1324.13818359375,192.03675842285156
355.8467102050781,194.6128387451172
1293.4539794921875,198.1036834716797
1362.9136962890625,197.9615936279297
221.22596740722656,199.00363159179688
345.20196533203125,199.49090576171875
362.7763366699219,202.1433868408203
1281.6387939453125,203.40016174316406
188.3951873779297,204.78143310546875
311.302978515625,204.54222106933594
1302.5218505859375,206.22999572753906
1237.3741455078125,208.83474731445312
1289.598876953125,209.79090881347656
191.90432739257812,219.45069885253906
1437.53857421875,229.7093505859375
286.9055480957031,232.64337158203125
1338.896240234375,235.00975036621094
1227.117919921875,239.54257202148438
283.54876708984375,240.5917510986328
1326.3370361328125,250.86444091796875
306.0372314453125,257.07135009765625
263.0159912109375,261.9232177734375
418.7676696777344,262.5771179199219
1193.5947265625,272.2124328613281
301.6186218261719,279.1684265136719
296.97247314453125,282.8049621582031
439.30145263671875,283.2625732421875
290.54254150390625,284.23199462890625
1189.7271728515625,285.64862060546875
281.2393493652344,286.8443298339844
1213.2454833984375,286.863037109375
1397.998291015625,286.89398193359375
1193.9061279296875,290.8360290527344
1127.826171875,294.1142272949219
289.97412109375,296.6689147949219
1153.833251953125,297.8434753417969
242.945556640625,300.5994873046875
295.0939025878906,302.6212463378906
1197.0997314453125,303.1882629394531
231.9287872314453,305.4143981933594
421.92987060546875,304.91033935546875
1147.4449462890625,305.1399841308594
220.40618896484375,306.29058837890625
469.2059020996094,306.01275634765625
167.27691650390625,307.41400146484375
1208.350830078125,307.08953857421875
1375.0777587890625,308.2772521972656
354.84814453125,308.7348937988281
1127.087890625,312.6622314453125
1287.97802734375,312.89788818359375
276.16851806640625,323.5892028808594
167.89309692382812,324.91790771484375
1373.6385498046875,325.3589172363281
281.8302307128906,325.7900695800781
469.1351318359375,325.72698974609375
1192.7520751953125,330.3522033691406
1199.3017578125,332.6247863769531
472.82476806640625,334.1927795410156
381.9294128417969,334.6296691894531
400.7152404785156,334.6573486328125
1304.125732421875,337.0038757324219
1320.966552734375,338.341796875
1344.5299072265625,338.2530212402344
1254.527099609375,339.87030029296875
281.9859924316406,342.1623840332031
380.9013671875,341.47308349609375
1512.4625244140625,341.8890686035156
1319.6568603515625,345.2322082519531
281.8987121582031,347.813232421875
316.8388977050781,349.0308837890625
377.42620849609375,351.685791015625
1315.051025390625,355.3064270019531
244.3933868408203,356.3420104980469
271.5389709472656,356.8290710449219
332.0409851074219,356.54345703125
1180.28369140625,356.9242858886719
477.15966796875,357.9466552734375
