524.3101196289062 527.0204467773438
523.3480224609375 552.0433959960938
1492.1595458984375 554.2918090820312
554.0662841796875 610.3309936523438
642.7586059570312 609.5651245117188
1293.8824462890625 616.4420776367188
521.7898559570312 733.5787353515625
563.7362670898438 769.3104248046875
555.4004516601562 771.6861572265625
1544.686767578125 772.2819213867188
566.5294189453125 774.1682739257812
560.8444213867188 774.5872192382812
1537.7158203125 786.4577026367188
561.7568969726562 788.7695922851562
1529.83251953125 791.4611206054688
1563.647216796875 867.7335815429688
596.119140625 875.5684814453125
1565.0216064453125 880.8319091796875
601.2197265625 887.0547485351562
1568.756103515625 888.9683837890625
602.1228637695312 895.1140747070312
603.3067626953125 905.5289916992188
1570.4727783203125 909.0516967773438
604.8212280273438 914.132080078125
1571.80419921875 917.6531372070312
606.1375122070312 923.6685791015625
1572.269287109375 926.9216918945312
615.1253051757812 961.618896484375
298.82568359375 267.3094177246094
1216.3258056640625 271.5865783691406
1397.89404296875 285.9001770019531
276.55816650390625 343.29669189453125
273.545654296875 365.3788146972656
277.121337890625 404.3965148925781
255.32986450195312 465.2054748535156
261.7601318359375 535.2854614257812
529.1945190429688 585.758056640625
1497.2581787109375 588.7227783203125
1399.2623291015625 596.078125
254.94859313964844 601.4688110351562
1293.523193359375 607.2919921875
625.1410522460938 618.2088012695312
657.30615234375 653.7622680664062
681.8211059570312 664.67626953125
539.068359375 751.8836059570312
1506.3494873046875 754.2017822265625
559.7763671875 763.509765625
1531.2271728515625 766.9971313476562
570.7088012695312 769.4545288085938
1536.1334228515625 771.0338745117188
1530.2169189453125 779.62744140625
570.9651489257812 781.4202880859375
1541.830322265625 780.7413940429688
563.1043701171875 805.5968017578125
1537.627197265625 813.9348754882812
1511.442626953125 828.7686767578125
1560.89697265625 851.9456787109375
590.8601684570312 861.1214599609375
1556.159912109375 862.8582153320312
599.241455078125 868.8787841796875
1561.6473388671875 887.0195922851562
1568.775390625 896.1449584960938
298.846435546875 267.6436462402344
1215.991455078125 271.4281921386719
1398.1104736328125 286.14276123046875
273.5475158691406 365.0102233886719
297.047119140625 376.1785583496094
277.29681396484375 403.6036682128906
438.915771484375 486.9670715332031
1387.227294921875 489.2554931640625
261.8020324707031 534.5926513671875
573.1204833984375 569.3041381835938
529.8760986328125 585.9442138671875
1498.0318603515625 589.1016235351562
450.628662109375 592.7755126953125
1399.1976318359375 596.6015014648438
618.504638671875 605.119873046875
1293.8673095703125 608.0673217773438
634.0889892578125 611.2311401367188
625.4013061523438 619.011474609375
663.3070678710938 661.6447143554688
1506.4996337890625 754.3448486328125
1533.4788818359375 768.7828369140625
1543.4755859375 781.7230224609375
563.6387939453125 806.2093505859375
590.8339233398438 861.2703247070312
600.3108520507812 869.8439331054688
1569.7496337890625 874.2462768554688
601.4681396484375 891.7262573242188
1568.7867431640625 895.0222778320312
353.7206115722656 196.22592163085938
1330.229248046875 197.8489990234375
1291.9822998046875 201.37997436523438
398.45947265625 238.70318603515625
1215.6444091796875 272.84698486328125
277.9778137207031 400.8219909667969
439.0455322265625 485.5050354003906
524.7943725585938 485.93048095703125
1387.0587158203125 488.0562744140625
548.34716796875 524.8447875976562
261.7369384765625 533.3479614257812
529.62890625 570.6187744140625
531.9479370117188 589.1846313476562
1499.7557373046875 592.7327270507812
450.719482421875 594.4044799804688
1399.0631103515625 597.2472534179688
618.381103515625 603.4219970703125
476.6907653808594 616.0471801757812
1440.0299072265625 618.6803588867188
627.8085327148438 620.6375122070312
663.1216430664062 665.1591186523438
691.6514892578125 695.4880981445312
553.543212890625 750.033447265625
1505.949951171875 754.4486083984375
1522.5487060546875 753.5101928710938
560.7142944335938 765.670166015625
1535.55517578125 770.723388671875
1560.505859375 852.73876953125
601.90380859375 889.1427001953125
1571.5081787109375 916.6741333007812
590.7335815429688 861.2067260742188
354.0974426269531 196.1503143310547
1291.58349609375 200.540283203125
397.73272705078125 239.5817413330078
1345.8587646484375 243.29510498046875
277.86029052734375 398.9084777832031
439.3875732421875 483.0713806152344
1387.6517333984375 485.7666931152344
524.4053955078125 488.5103759765625
1497.3817138671875 495.5785217285156
548.6666259765625 524.0051879882812
411.4208068847656 561.2972412109375
1349.1357421875 563.6019287109375
530.7686157226562 569.5401000976562
568.6760864257812 570.6153564453125
1498.7095947265625 572.21435546875
404.01129150390625 584.227294921875
532.3167724609375 591.9418334960938
1499.410888671875 595.2366943359375
421.8616638183594 600.3521118164062
1363.003662109375 603.784423828125
475.876220703125 614.3284912109375
1439.8673095703125 617.3013916015625
549.8296508789062 631.0381469726562
1516.138427734375 633.1267700195312
667.8232421875 646.9183959960938
661.7861328125 669.1075439453125
693.2040405273438 676.6670532226562
692.4296875 697.77197265625
519.7311401367188 749.1434936523438
554.3770141601562 747.9979858398438
1522.6571044921875 750.98876953125
560.6405029296875 766.8978271484375
568.0874633789062 769.7318725585938
1535.326416015625 771.8031005859375
570.1075439453125 778.5010375976562
1537.4354248046875 814.0533447265625
1559.8172607421875 853.0684814453125
1556.6436767578125 861.6624145507812
1571.6573486328125 917.3035278320312
396.8522644042969 237.4486083984375
1344.8807373046875 241.97006225585938
524.8775024414062 493.205322265625
1499.559326171875 501.3309326171875
555.375 527.3262939453125
412.6951904296875 558.4711303710938
1352.7808837890625 561.6424560546875
565.6051635742188 572.84423828125
534.8948364257812 599.0642700195312
423.00634765625 602.004150390625
1502.5606689453125 601.9298095703125
1364.426513671875 604.7943725585938
1409.4923095703125 605.7957763671875
1440.130126953125 618.482666015625
548.2908935546875 622.812744140625
1515.289794921875 625.4192504882812
667.1238403320312 641.4406127929688
606.9360961914062 647.2282104492188
1571.671630859375 655.8818969726562
660.6455078125 673.60546875
563.2333374023438 771.2689208984375
1534.0228271484375 773.3646240234375
396.6704406738281 233.42112731933594
1344.7998046875 237.014404296875
279.50604248046875 384.2763671875
1382.065185546875 523.4595947265625
561.7960815429688 527.1249389648438
409.7108459472656 557.854736328125
1350.1395263671875 560.582275390625
540.6983032226562 612.3671875
1507.2672119140625 614.5995483398438
609.6893920898438 651.9359130859375
1574.3392333984375 657.4822387695312
661.53515625 680.3011474609375
522.1437377929688 801.7799682617188
1492.9427490234375 803.0389404296875
1349.952880859375 565.4390869140625
1165.53857421875 593.4484252929688
546.0032348632812 607.792236328125
1513.1776123046875 611.1332397460938
666.0157470703125 692.1729736328125
501.9939270019531 452.01446533203125
776.7721557617188 462.2666931152344
1469.463134765625 463.6337890625
1186.0770263671875 500.6319885253906
762.647705078125 533.416015625
547.7639770507812 603.113525390625
1165.2991943359375 599.9579467773438
